***************************** RESULTS *****************************
NODE: 214328887	CLOSENESS-CENTRALITY: 0.276386
NODE: 394476085	CLOSENESS-CENTRALITY: 0.265893
NODE: 201459056	CLOSENESS-CENTRALITY: 0.250205
NODE: 320401381	CLOSENESS-CENTRALITY: 0.277174
NODE: 168873266	CLOSENESS-CENTRALITY: 0.287454
NODE: 259864443	CLOSENESS-CENTRALITY: 0.241387
NODE: 47482933	CLOSENESS-CENTRALITY: 0.261710
NODE: 25059647	CLOSENESS-CENTRALITY: 0.256809
NODE: 163297163	CLOSENESS-CENTRALITY: 0.244104
NODE: 35113227	CLOSENESS-CENTRALITY: 0.237478
NODE: 16972572	CLOSENESS-CENTRALITY: 0.237478
NODE: 242466855	CLOSENESS-CENTRALITY: 0.237478
NODE: 15290505	CLOSENESS-CENTRALITY: 0.237478
NODE: 195232660	CLOSENESS-CENTRALITY: 0.237879
NODE: 17037176	CLOSENESS-CENTRALITY: 0.267976
NODE: 224631096	CLOSENESS-CENTRALITY: 0.241293
NODE: 510173619	CLOSENESS-CENTRALITY: 0.268389
NODE: 28869572	CLOSENESS-CENTRALITY: 0.307936
NODE: 58629129	CLOSENESS-CENTRALITY: 0.266623
NODE: 61624875	CLOSENESS-CENTRALITY: 0.295058
NODE: 282353281	CLOSENESS-CENTRALITY: 0.294011
NODE: 22058168	CLOSENESS-CENTRALITY: 0.311089
NODE: 47187457	CLOSENESS-CENTRALITY: 0.263749
NODE: 799864	CLOSENESS-CENTRALITY: 0.264694
NODE: 150522650	CLOSENESS-CENTRALITY: 0.268270
NODE: 308763735	CLOSENESS-CENTRALITY: 0.302494
NODE: 15811779	CLOSENESS-CENTRALITY: 0.308709
NODE: 288362978	CLOSENESS-CENTRALITY: 0.262050
NODE: 14451498	CLOSENESS-CENTRALITY: 0.261581
NODE: 48448474	CLOSENESS-CENTRALITY: 0.284643
NODE: 37615149	CLOSENESS-CENTRALITY: 0.288922
NODE: 132233086	CLOSENESS-CENTRALITY: 0.274357
NODE: 259530748	CLOSENESS-CENTRALITY: 0.306116
NODE: 405069483	CLOSENESS-CENTRALITY: 0.301806
NODE: 492257604	CLOSENESS-CENTRALITY: 0.265078
NODE: 201058490	CLOSENESS-CENTRALITY: 0.259197
NODE: 131127073	CLOSENESS-CENTRALITY: 0.273100
NODE: 393610357	CLOSENESS-CENTRALITY: 0.261212
NODE: 16033908	CLOSENESS-CENTRALITY: 0.301980
NODE: 65648489	CLOSENESS-CENTRALITY: 0.268527
NODE: 44258747	CLOSENESS-CENTRALITY: 0.312762
NODE: 45980469	CLOSENESS-CENTRALITY: 0.277424
NODE: 15628913	CLOSENESS-CENTRALITY: 0.299705
NODE: 127272804	CLOSENESS-CENTRALITY: 0.261746
NODE: 410148740	CLOSENESS-CENTRALITY: 0.280484
NODE: 160302244	CLOSENESS-CENTRALITY: 0.314636
NODE: 28055348	CLOSENESS-CENTRALITY: 0.281305
NODE: 193936797	CLOSENESS-CENTRALITY: 0.307686
NODE: 122475256	CLOSENESS-CENTRALITY: 0.270586
NODE: 356013401	CLOSENESS-CENTRALITY: 0.263920
NODE: 8355082	CLOSENESS-CENTRALITY: 0.284508
NODE: 61623918	CLOSENESS-CENTRALITY: 0.286036
NODE: 35605415	CLOSENESS-CENTRALITY: 0.309323
NODE: 47507484	CLOSENESS-CENTRALITY: 0.264999
NODE: 24045055	CLOSENESS-CENTRALITY: 0.268921
NODE: 158412741	CLOSENESS-CENTRALITY: 0.291270
NODE: 15069245	CLOSENESS-CENTRALITY: 0.264175
NODE: 24149156	CLOSENESS-CENTRALITY: 0.269196
NODE: 83055325	CLOSENESS-CENTRALITY: 0.297255
NODE: 19852276	CLOSENESS-CENTRALITY: 0.268951
NODE: 398324331	CLOSENESS-CENTRALITY: 0.264713
NODE: 14956587	CLOSENESS-CENTRALITY: 0.320726
NODE: 82647233	CLOSENESS-CENTRALITY: 0.262344
NODE: 278108614	CLOSENESS-CENTRALITY: 0.261343
NODE: 459209611	CLOSENESS-CENTRALITY: 0.265004
NODE: 20280797	CLOSENESS-CENTRALITY: 0.280734
NODE: 38611183	CLOSENESS-CENTRALITY: 0.312093
NODE: 23911778	CLOSENESS-CENTRALITY: 0.297428
NODE: 15451302	CLOSENESS-CENTRALITY: 0.250125
NODE: 14748524	CLOSENESS-CENTRALITY: 0.304978
NODE: 166896737	CLOSENESS-CENTRALITY: 0.299902
NODE: 20808669	CLOSENESS-CENTRALITY: 0.270648
NODE: 25393949	CLOSENESS-CENTRALITY: 0.296753
NODE: 179667992	CLOSENESS-CENTRALITY: 0.256754
NODE: 14580215	CLOSENESS-CENTRALITY: 0.276436
NODE: 61714814	CLOSENESS-CENTRALITY: 0.274908
NODE: 8790412	CLOSENESS-CENTRALITY: 0.247940
NODE: 77603108	CLOSENESS-CENTRALITY: 0.259056
NODE: 58569914	CLOSENESS-CENTRALITY: 0.292747
NODE: 171792810	CLOSENESS-CENTRALITY: 0.272279
NODE: 39858798	CLOSENESS-CENTRALITY: 0.250343
NODE: 147459629	CLOSENESS-CENTRALITY: 0.264741
NODE: 16503580	CLOSENESS-CENTRALITY: 0.298662
NODE: 16726706	CLOSENESS-CENTRALITY: 0.259191
NODE: 381048540	CLOSENESS-CENTRALITY: 0.288431
NODE: 152889559	CLOSENESS-CENTRALITY: 0.280197
NODE: 45880335	CLOSENESS-CENTRALITY: 0.253911
NODE: 407484655	CLOSENESS-CENTRALITY: 0.306100
NODE: 35012094	CLOSENESS-CENTRALITY: 0.288558
NODE: 334935232	CLOSENESS-CENTRALITY: 0.275412
NODE: 20541138	CLOSENESS-CENTRALITY: 0.304781
NODE: 361451022	CLOSENESS-CENTRALITY: 0.256410
NODE: 17457769	CLOSENESS-CENTRALITY: 0.280334
NODE: 18197299	CLOSENESS-CENTRALITY: 0.273305
NODE: 16234668	CLOSENESS-CENTRALITY: 0.290680
NODE: 164301795	CLOSENESS-CENTRALITY: 0.299795
NODE: 17143516	CLOSENESS-CENTRALITY: 0.256617
NODE: 37350168	CLOSENESS-CENTRALITY: 0.280730
NODE: 82838063	CLOSENESS-CENTRALITY: 0.283448
NODE: 121033334	CLOSENESS-CENTRALITY: 0.280359
NODE: 455288410	CLOSENESS-CENTRALITY: 0.294108
NODE: 29588317	CLOSENESS-CENTRALITY: 0.247164
NODE: 378422426	CLOSENESS-CENTRALITY: 0.263166
NODE: 156904764	CLOSENESS-CENTRALITY: 0.268288
NODE: 11135472	CLOSENESS-CENTRALITY: 0.252905
NODE: 73773058	CLOSENESS-CENTRALITY: 0.284082
NODE: 14500422	CLOSENESS-CENTRALITY: 0.281231
NODE: 256552604	CLOSENESS-CENTRALITY: 0.247161
NODE: 33195214	CLOSENESS-CENTRALITY: 0.254739
NODE: 18123297	CLOSENESS-CENTRALITY: 0.293721
NODE: 136115456	CLOSENESS-CENTRALITY: 0.253262
NODE: 83926452	CLOSENESS-CENTRALITY: 0.260768
NODE: 35102879	CLOSENESS-CENTRALITY: 0.301477
NODE: 161830936	CLOSENESS-CENTRALITY: 0.284419
NODE: 457225600	CLOSENESS-CENTRALITY: 0.247164
NODE: 64225891	CLOSENESS-CENTRALITY: 0.253224
NODE: 35597460	CLOSENESS-CENTRALITY: 0.247164
NODE: 93123962	CLOSENESS-CENTRALITY: 0.277689
NODE: 26906493	CLOSENESS-CENTRALITY: 0.292858
NODE: 126411757	CLOSENESS-CENTRALITY: 0.302713
NODE: 17635004	CLOSENESS-CENTRALITY: 0.279952
NODE: 55389285	CLOSENESS-CENTRALITY: 0.258701
NODE: 18217624	CLOSENESS-CENTRALITY: 0.256765
NODE: 61613504	CLOSENESS-CENTRALITY: 0.261068
NODE: 28524099	CLOSENESS-CENTRALITY: 0.258994
NODE: 46788269	CLOSENESS-CENTRALITY: 0.260776
NODE: 62648789	CLOSENESS-CENTRALITY: 0.274139
NODE: 16317759	CLOSENESS-CENTRALITY: 0.258156
NODE: 19898777	CLOSENESS-CENTRALITY: 0.308314
NODE: 297535611	CLOSENESS-CENTRALITY: 0.261473
NODE: 5511322	CLOSENESS-CENTRALITY: 0.260300
NODE: 16360229	CLOSENESS-CENTRALITY: 0.298143
NODE: 46089482	CLOSENESS-CENTRALITY: 0.257948
NODE: 82580241	CLOSENESS-CENTRALITY: 0.251818
NODE: 17919388	CLOSENESS-CENTRALITY: 0.266344
NODE: 49169651	CLOSENESS-CENTRALITY: 0.259222
NODE: 19950500	CLOSENESS-CENTRALITY: 0.263665
NODE: 266796609	CLOSENESS-CENTRALITY: 0.260621
NODE: 211779213	CLOSENESS-CENTRALITY: 0.252427
NODE: 33093271	CLOSENESS-CENTRALITY: 0.257719
NODE: 18064921	CLOSENESS-CENTRALITY: 0.247161
NODE: 14577413	CLOSENESS-CENTRALITY: 0.261968
NODE: 20129948	CLOSENESS-CENTRALITY: 0.267518
NODE: 64949603	CLOSENESS-CENTRALITY: 0.258746
NODE: 40913981	CLOSENESS-CENTRALITY: 0.252806
NODE: 269498046	CLOSENESS-CENTRALITY: 0.269582
NODE: 38588588	CLOSENESS-CENTRALITY: 0.277281
NODE: 35868418	CLOSENESS-CENTRALITY: 0.289903
NODE: 18723382	CLOSENESS-CENTRALITY: 0.248553
NODE: 119234519	CLOSENESS-CENTRALITY: 0.282034
NODE: 214706982	CLOSENESS-CENTRALITY: 0.247162
NODE: 381755765	CLOSENESS-CENTRALITY: 0.249668
NODE: 48878503	CLOSENESS-CENTRALITY: 0.260810
NODE: 66893852	CLOSENESS-CENTRALITY: 0.257088
NODE: 40125673	CLOSENESS-CENTRALITY: 0.288554
NODE: 308776975	CLOSENESS-CENTRALITY: 0.249092
NODE: 206105134	CLOSENESS-CENTRALITY: 0.247161
NODE: 166691352	CLOSENESS-CENTRALITY: 0.275769
NODE: 227397864	CLOSENESS-CENTRALITY: 0.251512
NODE: 104031575	CLOSENESS-CENTRALITY: 0.264375
NODE: 44658313	CLOSENESS-CENTRALITY: 0.264544
NODE: 278081829	CLOSENESS-CENTRALITY: 0.283679
NODE: 245446357	CLOSENESS-CENTRALITY: 0.239206
NODE: 299805004	CLOSENESS-CENTRALITY: 0.255195
NODE: 151634575	CLOSENESS-CENTRALITY: 0.260571
NODE: 269882065	CLOSENESS-CENTRALITY: 0.296374
NODE: 77492951	CLOSENESS-CENTRALITY: 0.254066
NODE: 240373538	CLOSENESS-CENTRALITY: 0.294013
NODE: 66465856	CLOSENESS-CENTRALITY: 0.290366
NODE: 225778712	CLOSENESS-CENTRALITY: 0.282933
NODE: 342741942	CLOSENESS-CENTRALITY: 0.300099
NODE: 97551846	CLOSENESS-CENTRALITY: 0.301297
NODE: 87931448	CLOSENESS-CENTRALITY: 0.283856
NODE: 36626467	CLOSENESS-CENTRALITY: 0.296476
NODE: 249547150	CLOSENESS-CENTRALITY: 0.279180
NODE: 321804020	CLOSENESS-CENTRALITY: 0.255317
NODE: 182702634	CLOSENESS-CENTRALITY: 0.266999
NODE: 332587853	CLOSENESS-CENTRALITY: 0.234001
NODE: 29034979	CLOSENESS-CENTRALITY: 0.304590
NODE: 182178787	CLOSENESS-CENTRALITY: 0.278036
NODE: 287625695	CLOSENESS-CENTRALITY: 0.316468
NODE: 348587315	CLOSENESS-CENTRALITY: 0.297591
NODE: 350411166	CLOSENESS-CENTRALITY: 0.243888
NODE: 216050812	CLOSENESS-CENTRALITY: 0.263744
NODE: 189071088	CLOSENESS-CENTRALITY: 0.263299
NODE: 351344970	CLOSENESS-CENTRALITY: 0.255035
NODE: 252415267	CLOSENESS-CENTRALITY: 0.317095
NODE: 246832044	CLOSENESS-CENTRALITY: 0.269390
NODE: 318744110	CLOSENESS-CENTRALITY: 0.294372
NODE: 190399951	CLOSENESS-CENTRALITY: 0.293422
NODE: 192049955	CLOSENESS-CENTRALITY: 0.290715
NODE: 234233137	CLOSENESS-CENTRALITY: 0.277448
NODE: 351383612	CLOSENESS-CENTRALITY: 0.294574
NODE: 72047167	CLOSENESS-CENTRALITY: 0.295498
NODE: 195670007	CLOSENESS-CENTRALITY: 0.286664
NODE: 63018774	CLOSENESS-CENTRALITY: 0.271546
NODE: 334414655	CLOSENESS-CENTRALITY: 0.256504
NODE: 285158274	CLOSENESS-CENTRALITY: 0.279680
NODE: 357910104	CLOSENESS-CENTRALITY: 0.266891
NODE: 363584954	CLOSENESS-CENTRALITY: 0.244134
NODE: 267963352	CLOSENESS-CENTRALITY: 0.295127
NODE: 37479777	CLOSENESS-CENTRALITY: 0.256927
NODE: 381198665	CLOSENESS-CENTRALITY: 0.248163
NODE: 344571268	CLOSENESS-CENTRALITY: 0.296197
NODE: 250536065	CLOSENESS-CENTRALITY: 0.243844
NODE: 339847947	CLOSENESS-CENTRALITY: 0.261132
NODE: 113509970	CLOSENESS-CENTRALITY: 0.326728
NODE: 368801039	CLOSENESS-CENTRALITY: 0.255308
NODE: 15889727	CLOSENESS-CENTRALITY: 0.296799
NODE: 169701412	CLOSENESS-CENTRALITY: 0.272534
NODE: 155633499	CLOSENESS-CENTRALITY: 0.277877
NODE: 277095522	CLOSENESS-CENTRALITY: 0.260357
NODE: 374659799	CLOSENESS-CENTRALITY: 0.260256
NODE: 102736943	CLOSENESS-CENTRALITY: 0.239116
NODE: 319540292	CLOSENESS-CENTRALITY: 0.254344
NODE: 129993443	CLOSENESS-CENTRALITY: 0.293401
NODE: 24080041	CLOSENESS-CENTRALITY: 0.289725
NODE: 52684372	CLOSENESS-CENTRALITY: 0.293409
NODE: 309031699	CLOSENESS-CENTRALITY: 0.255550
NODE: 184391654	CLOSENESS-CENTRALITY: 0.314789
NODE: 44085365	CLOSENESS-CENTRALITY: 0.293300
NODE: 298385420	CLOSENESS-CENTRALITY: 0.300567
NODE: 291403100	CLOSENESS-CENTRALITY: 0.292259
NODE: 142173874	CLOSENESS-CENTRALITY: 0.271069
NODE: 101750498	CLOSENESS-CENTRALITY: 0.269392
NODE: 237057701	CLOSENESS-CENTRALITY: 0.295454
NODE: 307622188	CLOSENESS-CENTRALITY: 0.261836
NODE: 243123289	CLOSENESS-CENTRALITY: 0.288839
NODE: 377662213	CLOSENESS-CENTRALITY: 0.310270
NODE: 289642569	CLOSENESS-CENTRALITY: 0.252360
NODE: 309521701	CLOSENESS-CENTRALITY: 0.255794
NODE: 292208806	CLOSENESS-CENTRALITY: 0.288239
NODE: 34506610	CLOSENESS-CENTRALITY: 0.234400
NODE: 324536380	CLOSENESS-CENTRALITY: 0.242778
NODE: 90451164	CLOSENESS-CENTRALITY: 0.289973
NODE: 210526649	CLOSENESS-CENTRALITY: 0.273523
NODE: 407769660	CLOSENESS-CENTRALITY: 0.313213
NODE: 260303641	CLOSENESS-CENTRALITY: 0.250658
NODE: 199483163	CLOSENESS-CENTRALITY: 0.309784
NODE: 27315743	CLOSENESS-CENTRALITY: 0.282924
NODE: 352141965	CLOSENESS-CENTRALITY: 0.259778
NODE: 62152942	CLOSENESS-CENTRALITY: 0.257972
NODE: 483664789	CLOSENESS-CENTRALITY: 0.255989
NODE: 14905860	CLOSENESS-CENTRALITY: 0.264834
NODE: 385959631	CLOSENESS-CENTRALITY: 0.233880
NODE: 253877874	CLOSENESS-CENTRALITY: 0.234103
NODE: 143233093	CLOSENESS-CENTRALITY: 0.256696
NODE: 168198461	CLOSENESS-CENTRALITY: 0.254677
NODE: 150415550	CLOSENESS-CENTRALITY: 0.263454
NODE: 158050753	CLOSENESS-CENTRALITY: 0.287102
NODE: 153066964	CLOSENESS-CENTRALITY: 0.315695
NODE: 89829758	CLOSENESS-CENTRALITY: 0.270607
NODE: 350669876	CLOSENESS-CENTRALITY: 0.255678
NODE: 459682266	CLOSENESS-CENTRALITY: 0.256665
NODE: 378370165	CLOSENESS-CENTRALITY: 0.255169
NODE: 74475256	CLOSENESS-CENTRALITY: 0.289377
NODE: 158230569	CLOSENESS-CENTRALITY: 0.259653
NODE: 293284363	CLOSENESS-CENTRALITY: 0.275003
NODE: 200247298	CLOSENESS-CENTRALITY: 0.261688
NODE: 68935970	CLOSENESS-CENTRALITY: 0.271958
NODE: 45079538	CLOSENESS-CENTRALITY: 0.278274
NODE: 432844183	CLOSENESS-CENTRALITY: 0.295926
NODE: 281725435	CLOSENESS-CENTRALITY: 0.285230
NODE: 39024298	CLOSENESS-CENTRALITY: 0.256517
NODE: 266880716	CLOSENESS-CENTRALITY: 0.257791
NODE: 53605520	CLOSENESS-CENTRALITY: 0.244778
NODE: 155718390	CLOSENESS-CENTRALITY: 0.273426
NODE: 37080741	CLOSENESS-CENTRALITY: 0.282235
NODE: 191916463	CLOSENESS-CENTRALITY: 0.323167
NODE: 31175209	CLOSENESS-CENTRALITY: 0.258090
NODE: 35499363	CLOSENESS-CENTRALITY: 0.295658
NODE: 72932913	CLOSENESS-CENTRALITY: 0.236219
NODE: 63995276	CLOSENESS-CENTRALITY: 0.250182
NODE: 191319651	CLOSENESS-CENTRALITY: 0.283589
NODE: 472073215	CLOSENESS-CENTRALITY: 0.256163
NODE: 307830733	CLOSENESS-CENTRALITY: 0.255964
NODE: 44789768	CLOSENESS-CENTRALITY: 0.251898
NODE: 63938280	CLOSENESS-CENTRALITY: 0.250065
NODE: 531397695	CLOSENESS-CENTRALITY: 0.252335
NODE: 159575111	CLOSENESS-CENTRALITY: 0.241393
NODE: 33164510	CLOSENESS-CENTRALITY: 0.256177
NODE: 28755471	CLOSENESS-CENTRALITY: 0.272903
NODE: 297082269	CLOSENESS-CENTRALITY: 0.276732
NODE: 495101739	CLOSENESS-CENTRALITY: 0.252178
NODE: 160263958	CLOSENESS-CENTRALITY: 0.288948
NODE: 40115879	CLOSENESS-CENTRALITY: 0.245761
NODE: 177332689	CLOSENESS-CENTRALITY: 0.236220
NODE: 48713509	CLOSENESS-CENTRALITY: 0.254024
NODE: 15248833	CLOSENESS-CENTRALITY: 0.251348
NODE: 97829675	CLOSENESS-CENTRALITY: 0.236219
NODE: 500043505	CLOSENESS-CENTRALITY: 0.260064
NODE: 15349937	CLOSENESS-CENTRALITY: 0.246735
NODE: 396538115	CLOSENESS-CENTRALITY: 0.259482
NODE: 14391791	CLOSENESS-CENTRALITY: 0.271082
NODE: 37370604	CLOSENESS-CENTRALITY: 0.236218
NODE: 307654201	CLOSENESS-CENTRALITY: 0.236219
NODE: 38324331	CLOSENESS-CENTRALITY: 0.236219
NODE: 295079756	CLOSENESS-CENTRALITY: 0.252572
NODE: 27165298	CLOSENESS-CENTRALITY: 0.236219
NODE: 108986325	CLOSENESS-CENTRALITY: 0.269864
NODE: 14971494	CLOSENESS-CENTRALITY: 0.227440
NODE: 19178294	CLOSENESS-CENTRALITY: 0.227453
NODE: 34556044	CLOSENESS-CENTRALITY: 0.227475
NODE: 30953068	CLOSENESS-CENTRALITY: 0.227446
NODE: 33963525	CLOSENESS-CENTRALITY: 0.288076
NODE: 35292817	CLOSENESS-CENTRALITY: 0.267636
NODE: 25017496	CLOSENESS-CENTRALITY: 0.279577
NODE: 58562226	CLOSENESS-CENTRALITY: 0.228173
NODE: 13149292	CLOSENESS-CENTRALITY: 0.288026
NODE: 11900172	CLOSENESS-CENTRALITY: 0.228192
NODE: 10149732	CLOSENESS-CENTRALITY: 0.291882
NODE: 28848375	CLOSENESS-CENTRALITY: 0.272880
NODE: 35472673	CLOSENESS-CENTRALITY: 0.272785
NODE: 30539818	CLOSENESS-CENTRALITY: 0.227467
NODE: 9994962	CLOSENESS-CENTRALITY: 0.267712
NODE: 30489982	CLOSENESS-CENTRALITY: 0.228201
NODE: 35829571	CLOSENESS-CENTRALITY: 0.227437
NODE: 3886711	CLOSENESS-CENTRALITY: 0.279606
NODE: 18503757	CLOSENESS-CENTRALITY: 0.227439
NODE: 35514637	CLOSENESS-CENTRALITY: 0.278910
NODE: 17634565	CLOSENESS-CENTRALITY: 0.291864
NODE: 22967981	CLOSENESS-CENTRALITY: 0.227448
NODE: 28939835	CLOSENESS-CENTRALITY: 0.279901
NODE: 24499205	CLOSENESS-CENTRALITY: 0.227444
NODE: 33464788	CLOSENESS-CENTRALITY: 0.227441
NODE: 21931235	CLOSENESS-CENTRALITY: 0.231398
NODE: 21392505	CLOSENESS-CENTRALITY: 0.258191
NODE: 780155	CLOSENESS-CENTRALITY: 0.262611
NODE: 34075707	CLOSENESS-CENTRALITY: 0.286204
NODE: 17063756	CLOSENESS-CENTRALITY: 0.263088
NODE: 19697188	CLOSENESS-CENTRALITY: 0.227439
NODE: 28296969	CLOSENESS-CENTRALITY: 0.288083
NODE: 28798148	CLOSENESS-CENTRALITY: 0.267606
NODE: 35741532	CLOSENESS-CENTRALITY: 0.286148
NODE: 30230590	CLOSENESS-CENTRALITY: 0.289743
NODE: 3420011	CLOSENESS-CENTRALITY: 0.282552
NODE: 21851089	CLOSENESS-CENTRALITY: 0.227444
NODE: 22656693	CLOSENESS-CENTRALITY: 0.227445
NODE: 31843994	CLOSENESS-CENTRALITY: 0.276780
NODE: 27401477	CLOSENESS-CENTRALITY: 0.267592
NODE: 26799530	CLOSENESS-CENTRALITY: 0.281227
NODE: 23172658	CLOSENESS-CENTRALITY: 0.289721
NODE: 16153996	CLOSENESS-CENTRALITY: 0.227453
NODE: 28074386	CLOSENESS-CENTRALITY: 0.262603
NODE: 36018090	CLOSENESS-CENTRALITY: 0.281939
NODE: 35998346	CLOSENESS-CENTRALITY: 0.281555
NODE: 32857286	CLOSENESS-CENTRALITY: 0.262624
NODE: 18282144	CLOSENESS-CENTRALITY: 0.293330
NODE: 13440172	CLOSENESS-CENTRALITY: 0.286771
NODE: 27658830	CLOSENESS-CENTRALITY: 0.283282
NODE: 22159764	CLOSENESS-CENTRALITY: 0.227439
NODE: 8240912	CLOSENESS-CENTRALITY: 0.227448
NODE: 28858658	CLOSENESS-CENTRALITY: 0.227438
NODE: 33436693	CLOSENESS-CENTRALITY: 0.262611
NODE: 15652733	CLOSENESS-CENTRALITY: 0.228166
NODE: 14919950	CLOSENESS-CENTRALITY: 0.269202
NODE: 23078265	CLOSENESS-CENTRALITY: 0.258155
NODE: 14103755	CLOSENESS-CENTRALITY: 0.228181
NODE: 1496911	CLOSENESS-CENTRALITY: 0.262791
NODE: 34857209	CLOSENESS-CENTRALITY: 0.262611
NODE: 5929062	CLOSENESS-CENTRALITY: 0.227445
NODE: 29696999	CLOSENESS-CENTRALITY: 0.228187
NODE: 35566675	CLOSENESS-CENTRALITY: 0.227462
NODE: 14825119	CLOSENESS-CENTRALITY: 0.227449
NODE: 28533455	CLOSENESS-CENTRALITY: 0.293309
NODE: 17470695	CLOSENESS-CENTRALITY: 0.228171
NODE: 33035082	CLOSENESS-CENTRALITY: 0.291862
NODE: 911371	CLOSENESS-CENTRALITY: 0.277821
NODE: 13861512	CLOSENESS-CENTRALITY: 0.288086
NODE: 17627510	CLOSENESS-CENTRALITY: 0.231382
NODE: 14807869	CLOSENESS-CENTRALITY: 0.227438
NODE: 29977282	CLOSENESS-CENTRALITY: 0.258199
NODE: 20867881	CLOSENESS-CENTRALITY: 0.228173
NODE: 34623614	CLOSENESS-CENTRALITY: 0.228168
NODE: 34576184	CLOSENESS-CENTRALITY: 0.227449
NODE: 21613995	CLOSENESS-CENTRALITY: 0.227440
NODE: 16109987	CLOSENESS-CENTRALITY: 0.275076
NODE: 6849932	CLOSENESS-CENTRALITY: 0.227453
NODE: 20941623	CLOSENESS-CENTRALITY: 0.273503
NODE: 1028401	CLOSENESS-CENTRALITY: 0.228170
NODE: 34259632	CLOSENESS-CENTRALITY: 0.227442
NODE: 34869965	CLOSENESS-CENTRALITY: 0.227439
NODE: 35730240	CLOSENESS-CENTRALITY: 0.227441
NODE: 21397642	CLOSENESS-CENTRALITY: 0.228170
NODE: 16274337	CLOSENESS-CENTRALITY: 0.280053
NODE: 22127448	CLOSENESS-CENTRALITY: 0.288007
NODE: 29278332	CLOSENESS-CENTRALITY: 0.228166
NODE: 1444031	CLOSENESS-CENTRALITY: 0.270540
NODE: 28795411	CLOSENESS-CENTRALITY: 0.269452
NODE: 32132732	CLOSENESS-CENTRALITY: 0.227441
NODE: 14743753	CLOSENESS-CENTRALITY: 0.227449
NODE: 11077032	CLOSENESS-CENTRALITY: 0.267590
NODE: 19279981	CLOSENESS-CENTRALITY: 0.228169
NODE: 19501186	CLOSENESS-CENTRALITY: 0.227457
NODE: 27597492	CLOSENESS-CENTRALITY: 0.227442
NODE: 11789752	CLOSENESS-CENTRALITY: 0.275289
NODE: 29404464	CLOSENESS-CENTRALITY: 0.269453
NODE: 34970974	CLOSENESS-CENTRALITY: 0.279924
NODE: 35181268	CLOSENESS-CENTRALITY: 0.227441
NODE: 35202381	CLOSENESS-CENTRALITY: 0.267636
NODE: 17351189	CLOSENESS-CENTRALITY: 0.228177
NODE: 34523410	CLOSENESS-CENTRALITY: 0.227437
NODE: 32177437	CLOSENESS-CENTRALITY: 0.269623
NODE: 14311150	CLOSENESS-CENTRALITY: 0.227449
NODE: 14373502	CLOSENESS-CENTRALITY: 0.227439
NODE: 16925413	CLOSENESS-CENTRALITY: 0.269352
NODE: 17851387	CLOSENESS-CENTRALITY: 0.282709
NODE: 17839019	CLOSENESS-CENTRALITY: 0.227437
NODE: 33960929	CLOSENESS-CENTRALITY: 0.283324
NODE: 15097634	CLOSENESS-CENTRALITY: 0.276246
NODE: 18673264	CLOSENESS-CENTRALITY: 0.227449
NODE: 21071072	CLOSENESS-CENTRALITY: 0.230792
NODE: 31722061	CLOSENESS-CENTRALITY: 0.272003
NODE: 35293231	CLOSENESS-CENTRALITY: 0.228166
NODE: 21069922	CLOSENESS-CENTRALITY: 0.230790
NODE: 34957556	CLOSENESS-CENTRALITY: 0.272764
NODE: 34571344	CLOSENESS-CENTRALITY: 0.267643
NODE: 33457913	CLOSENESS-CENTRALITY: 0.227444
NODE: 16311369	CLOSENESS-CENTRALITY: 0.290478
NODE: 17575887	CLOSENESS-CENTRALITY: 0.227441
NODE: 33182633	CLOSENESS-CENTRALITY: 0.227437
NODE: 32535790	CLOSENESS-CENTRALITY: 0.227441
NODE: 32102048	CLOSENESS-CENTRALITY: 0.262914
NODE: 29172137	CLOSENESS-CENTRALITY: 0.227437
NODE: 29443026	CLOSENESS-CENTRALITY: 0.227439
NODE: 33845634	CLOSENESS-CENTRALITY: 0.228166
NODE: 34060004	CLOSENESS-CENTRALITY: 0.227438
NODE: 18895896	CLOSENESS-CENTRALITY: 0.227449
NODE: 15807047	CLOSENESS-CENTRALITY: 0.228168
NODE: 35451795	CLOSENESS-CENTRALITY: 0.267636
NODE: 24867633	CLOSENESS-CENTRALITY: 0.276701
NODE: 34365334	CLOSENESS-CENTRALITY: 0.262607
NODE: 10112862	CLOSENESS-CENTRALITY: 0.227441
NODE: 16248771	CLOSENESS-CENTRALITY: 0.267588
NODE: 26447549	CLOSENESS-CENTRALITY: 0.228168
NODE: 34193268	CLOSENESS-CENTRALITY: 0.267636
NODE: 26157897	CLOSENESS-CENTRALITY: 0.291815
NODE: 14842970	CLOSENESS-CENTRALITY: 0.227442
NODE: 1064311	CLOSENESS-CENTRALITY: 0.276766
NODE: 15206725	CLOSENESS-CENTRALITY: 0.231375
NODE: 33860337	CLOSENESS-CENTRALITY: 0.262907
NODE: 23177453	CLOSENESS-CENTRALITY: 0.284652
NODE: 21315898	CLOSENESS-CENTRALITY: 0.288070
NODE: 22630746	CLOSENESS-CENTRALITY: 0.227446
NODE: 18016151	CLOSENESS-CENTRALITY: 0.228168
NODE: 23824274	CLOSENESS-CENTRALITY: 0.227437
NODE: 31743105	CLOSENESS-CENTRALITY: 0.280055
NODE: 34404844	CLOSENESS-CENTRALITY: 0.272763
NODE: 34883019	CLOSENESS-CENTRALITY: 0.267641
NODE: 7583352	CLOSENESS-CENTRALITY: 0.227437
NODE: 36016297	CLOSENESS-CENTRALITY: 0.227437
